,event_source_concept_id,event_source_type_concept_id
2600,I839,condition_occurrence
2601,O421,condition_occurrence
2602,DKMD002,procedure_occurrence
2603,M0601,condition_occurrence
2604,E213,condition_occurrence
2605,B01AC22,drug_exposure_administration
2606,HLHJ005,procedure_occurrence
2607,L298,condition_occurrence
2608,F318,condition_occurrence
2609,L539,condition_occurrence
2610,V03AH01,drug_exposure_administration
2611,S800,condition_occurrence
2612,S360,condition_occurrence
2613,G992,condition_occurrence
2614,O731,condition_occurrence
2615,DASF005,procedure_occurrence
2616,C519,condition_occurrence
2617,Z894,condition_occurrence
2618,LDCA011,procedure_occurrence
2619,QZFA011,procedure_occurrence
2620,DAQL010,procedure_occurrence
2621,I21200,condition_occurrence
2622,NEEP002,procedure_occurrence
2623,D685,condition_occurrence
2624,Q871,condition_occurrence
2625,S860,condition_occurrence
2626,A07EC01,drug_exposure_administration
2627,N805,condition_occurrence
2628,Z932,condition_occurrence
2629,F03+31,condition_occurrence
2630,M4712,condition_occurrence
2631,HSLF003,procedure_occurrence
2632,JHEA010,procedure_occurrence
2633,I618,condition_occurrence
2634,PAQX004,procedure_occurrence
2635,B54,condition_occurrence
2636,E106,condition_occurrence
2637,Z991+8,condition_occurrence
2638,S711,condition_occurrence
2639,C211,condition_occurrence
2640,C778,condition_occurrence
2641,HJFD002,procedure_occurrence
2642,JKFA028,procedure_occurrence
2643,N872,condition_occurrence
2644,A12CC02,drug_exposure_administration
2645,S01EE04,drug_exposure_administration
2646,S01AE03,drug_exposure_administration
2647,R06AX29,drug_exposure_administration
2648,G610,condition_occurrence
2649,K227,condition_occurrence
2650,Y450,condition_occurrence
2651,NEFA004,procedure_occurrence
2652,NFEC002,procedure_occurrence
2653,EDSF004,procedure_occurrence
2654,GGNC001,procedure_occurrence
2655,S5210,condition_occurrence
2656,Z300,condition_occurrence
2657,A10AE56,drug_exposure_administration
2658,E221,condition_occurrence
2659,F104,condition_occurrence
2660,I060,condition_occurrence
2661,W019,condition_occurrence
2662,Z711,condition_occurrence
2663,N751,condition_occurrence
2664,C829,condition_occurrence
2665,Z881,condition_occurrence
2666,D869,condition_occurrence
2667,GLLD005,procedure_occurrence
2668,F1000,condition_occurrence
2669,HCFA008,procedure_occurrence
2670,I050,condition_occurrence
2671,GEPA004,procedure_occurrence
2672,MBCA006,procedure_occurrence
2673,FEJF004,procedure_occurrence
2674,J01XB01,drug_exposure_administration
2675,N04AA01,drug_exposure_administration
2676,R03AL01,drug_exposure_administration
2677,CBMD001,procedure_occurrence
2678,M01AB01,drug_exposure_administration
2679,JCPA002,procedure_occurrence
2680,S062,condition_occurrence
2681,B49,condition_occurrence
2682,AFLB017,procedure_occurrence
2683,ZZQX159,procedure_occurrence
2684,G02AD06,drug_exposure_administration
2685,K439,condition_occurrence
2686,LMMC002,procedure_occurrence
2687,C831,condition_occurrence
2688,R298,condition_occurrence
2689,I728,condition_occurrence
2690,T830,condition_occurrence
2691,C03XA01,drug_exposure_administration
2692,C859,condition_occurrence
2693,JDLE332,procedure_occurrence
2694,K603,condition_occurrence
2695,DZQM002,procedure_occurrence
2696,L208,condition_occurrence
2697,KCNL004,procedure_occurrence
2698,M500,condition_occurrence
2699,M0580,condition_occurrence
2700,E878,condition_occurrence
2701,S930,condition_occurrence
2702,YEGP001,procedure_occurrence
2703,J320,condition_occurrence
2704,M352,condition_occurrence
2705,T811,condition_occurrence
2706,F1030,condition_occurrence
2707,JNJP001,procedure_occurrence
2708,L01EA01,drug_exposure_administration
2709,NZQK001,procedure_occurrence
2710,J938,condition_occurrence
2711,G431,condition_occurrence
2712,G406,condition_occurrence
2713,F101,condition_occurrence
2714,S001,condition_occurrence
2715,M4782,condition_occurrence
2716,DBMA002,procedure_occurrence
2717,O630,condition_occurrence
2718,J01CA08,drug_exposure_administration
2719,S913,condition_occurrence
2720,L04AA10,drug_exposure_administration
2721,EBQH011,procedure_occurrence
2722,F10202,condition_occurrence
2723,QAQ+198,procedure_occurrence
2724,F430,condition_occurrence
2725,FCQX008,procedure_occurrence
2726,FCFA016,procedure_occurrence
2727,J36,condition_occurrence
2728,S0270,condition_occurrence
2729,Z945,condition_occurrence
2730,YYYY603,procedure_occurrence
2731,HFLE001,procedure_occurrence
2732,HJFA017,procedure_occurrence
2733,A02BA03,drug_exposure_administration
2734,HMGE001,procedure_occurrence
2735,M4145,condition_occurrence
2736,JKDC015,procedure_occurrence
2737,N06DA04,drug_exposure_administration
2738,YYYY150,procedure_occurrence
2739,YYYY245,procedure_occurrence
2740,O021,condition_occurrence
2741,D434,condition_occurrence
2742,M4786,condition_occurrence
2743,J991,condition_occurrence
2744,N04BD02,drug_exposure_administration
2745,MJDC001,procedure_occurrence
2746,GLQP003,procedure_occurrence
2747,T783,condition_occurrence
2748,J029,condition_occurrence
2749,ZGQ+249,procedure_occurrence
2750,S7240,condition_occurrence
2751,S0601,condition_occurrence
2752,JHQA002,procedure_occurrence
2753,ALQ+183,procedure_occurrence
2754,QZFA004,procedure_occurrence
2755,HPFA004,procedure_occurrence
2756,H571,condition_occurrence
2757,HNLE001,procedure_occurrence
2758,M5422,condition_occurrence
2759,Z905,condition_occurrence
2760,G712,condition_occurrence
2761,I2190,condition_occurrence
2762,G839,condition_occurrence
2763,M7910,condition_occurrence
2764,I959,condition_occurrence
2765,D377,condition_occurrence
2766,M7965,condition_occurrence
2767,HPPC001,procedure_occurrence
2768,B05XA11,drug_exposure_administration
2769,HHCA002,procedure_occurrence
2770,C348,condition_occurrence
2771,M130,condition_occurrence
2772,JKFA016,procedure_occurrence
2773,S368,condition_occurrence
2774,HGCA004,procedure_occurrence
2775,G9788,condition_occurrence
2776,JGFA005,procedure_occurrence
2777,I319,condition_occurrence
2778,R633,condition_occurrence
2779,Y911,condition_occurrence
2780,N085,condition_occurrence
2781,GBPE001,procedure_occurrence
2782,B368,condition_occurrence
2783,EHCF002,procedure_occurrence
2784,JCQE003,procedure_occurrence
2785,HFCH001,procedure_occurrence
2786,YYYY400,procedure_occurrence
2787,D330,condition_occurrence
2788,S361,condition_occurrence
2789,I609,condition_occurrence
2790,JKFC001,procedure_occurrence
2791,G478,condition_occurrence
2792,K562,condition_occurrence
2793,QAMA002,procedure_occurrence
2794,CBPA003,procedure_occurrence
2795,J04BA02,drug_exposure_administration
2796,C798,condition_occurrence
2797,QZFA014,procedure_occurrence
2798,S069,condition_occurrence
2799,M4180,condition_occurrence
2800,S3680,condition_occurrence
2801,QBFA005,procedure_occurrence
2802,I456,condition_occurrence
2803,ABLB003,procedure_occurrence
2804,D862,condition_occurrence
2805,K221,condition_occurrence
2806,N133,condition_occurrence
2807,K253,condition_occurrence
2808,PDFA002,procedure_occurrence
2809,PCM+262,procedure_occurrence
2810,R35,condition_occurrence
2811,K918,condition_occurrence
2812,M01AB05,drug_exposure_administration
2813,AHQB027,procedure_occurrence
2814,Z5962,condition_occurrence
2815,H71,condition_occurrence
2816,G452,condition_occurrence
2817,I664,condition_occurrence
2818,S015,condition_occurrence
2819,JKQE002,procedure_occurrence
2820,J852,condition_occurrence
2821,J410,condition_occurrence
2822,J101,condition_occurrence
2823,JDKD002,procedure_occurrence
2824,BDMA008,procedure_occurrence
2825,S0200,condition_occurrence
2826,K750,condition_occurrence
2827,N05BX03,drug_exposure_administration
2828,L089,condition_occurrence
2829,Z8741,condition_occurrence
2830,T391,condition_occurrence
2831,K072,condition_occurrence
2832,M2116,condition_occurrence
2833,Z851,condition_occurrence
2834,O813,condition_occurrence
2835,G460,condition_occurrence
2836,N041,condition_occurrence
2837,Z859,condition_occurrence
2838,I720,condition_occurrence
2839,JNBD001,procedure_occurrence
2840,G04CX01,drug_exposure_administration
2841,G838,condition_occurrence
2842,LDFA008,procedure_occurrence
2843,NGQK002,procedure_occurrence
2844,I051,condition_occurrence
2845,J438,condition_occurrence
2846,E232,condition_occurrence
2847,DAQL009,procedure_occurrence
2848,PAMH001,procedure_occurrence
2849,K298,condition_occurrence
2850,JEQD002,procedure_occurrence
2851,K912,condition_occurrence
2852,T820,condition_occurrence
2853,Z097,condition_occurrence
2854,X600,condition_occurrence
2855,EEAF004,procedure_occurrence
2856,M316,condition_occurrence
2857,Q874,condition_occurrence
2858,HFCB001,procedure_occurrence
2859,QZLB001,procedure_occurrence
2860,DBMA003,procedure_occurrence
2861,EEQH005,procedure_occurrence
2862,HGFA005,procedure_occurrence
2863,L028,condition_occurrence
2864,MEMC003,procedure_occurrence
2865,H260,condition_occurrence
2866,Z432,condition_occurrence
2867,S8290,condition_occurrence
2868,GAME001,procedure_occurrence
2869,L01EB03,drug_exposure_administration
2870,L930,condition_occurrence
2871,EHNE002,procedure_occurrence
2872,O141,condition_occurrence
2873,NCCA004,procedure_occurrence
2874,QZFA038,procedure_occurrence
2875,L400,condition_occurrence
2876,JDQE001,procedure_occurrence
2877,M2546,condition_occurrence
2878,ACFA002,procedure_occurrence
2879,D374,condition_occurrence
2880,K294,condition_occurrence
2881,M809,condition_occurrence
2882,B05DB,drug_exposure_administration
2883,FCFA010,procedure_occurrence
2884,JAQX004,procedure_occurrence
2885,I822,condition_occurrence
2886,S3600,condition_occurrence
2887,I678,condition_occurrence
2888,R090,condition_occurrence
2889,S2210,condition_occurrence
2890,S017,condition_occurrence
2891,S3610,condition_occurrence
2892,D128,condition_occurrence
2893,D610,condition_occurrence
2894,HMLE003,procedure_occurrence
2895,QEMA004,procedure_occurrence
2896,Y150,condition_occurrence
2897,NBMA003,procedure_occurrence
2898,O321,condition_occurrence
2899,JKFA018,procedure_occurrence
2900,R482,condition_occurrence
2901,QZQX005,procedure_occurrence
2902,I672,condition_occurrence
2903,JJEC001,procedure_occurrence
2904,R4020,condition_occurrence
2905,ZZJH007,procedure_occurrence
2906,NFFC002,procedure_occurrence
2907,QEQK003,procedure_occurrence
2908,F023,condition_occurrence
2909,Z8740,condition_occurrence
2910,J07X,drug_exposure_administration
2911,ZZMK024,procedure_occurrence
2912,H546,condition_occurrence
2913,ZGQ+185,procedure_occurrence
2914,M1126,condition_occurrence
2915,D134,condition_occurrence
2916,O260,condition_occurrence
2917,K758,condition_occurrence
2918,FCFC003,procedure_occurrence
2919,K635+8,condition_occurrence
2920,HPFC002,procedure_occurrence
2921,K861+8,condition_occurrence
2922,DFQH001,procedure_occurrence
2923,D329,condition_occurrence
2924,K623,condition_occurrence
2925,K838,condition_occurrence
2926,I479,condition_occurrence
2927,N029,condition_occurrence
2928,L308,condition_occurrence
2929,M2117,condition_occurrence
2930,O039,condition_occurrence
2931,ECSF006,procedure_occurrence
2932,M542,condition_occurrence
2933,J96110,condition_occurrence
2934,K709,condition_occurrence
2935,Y434,condition_occurrence
2936,NFJA001,procedure_occurrence
2937,J930,condition_occurrence
2938,G621,condition_occurrence
2939,EQQM006,procedure_occurrence
2940,B05BC01,drug_exposure_administration
2941,N07BB04,drug_exposure_administration
2942,G801,condition_occurrence
2943,I341,condition_occurrence
2944,C436,condition_occurrence
2945,Z519,condition_occurrence
2946,E104,condition_occurrence
2947,L303,condition_occurrence
2948,F310,condition_occurrence
2949,N04BC08,drug_exposure_administration
2950,R072,condition_occurrence
2951,Z015,condition_occurrence
2952,MJCA012,procedure_occurrence
2953,I308,condition_occurrence
2954,L405,condition_occurrence
2955,J01XX01,drug_exposure_administration
2956,O811,condition_occurrence
2957,J9619,condition_occurrence
2958,V03AC03,drug_exposure_administration
2959,K913,condition_occurrence
2960,M4856,condition_occurrence
2961,M501,condition_occurrence
2962,I459,condition_occurrence
2963,D65,condition_occurrence
2964,E141,condition_occurrence
2965,F192,condition_occurrence
2966,MJFA003,procedure_occurrence
2967,QZEA031,procedure_occurrence
2968,NZQK006,procedure_occurrence
2969,M349,condition_occurrence
2970,R261,condition_occurrence
2971,S063,condition_occurrence
2972,K270,condition_occurrence
2973,DHQH004,procedure_occurrence
2974,J96111,condition_occurrence
2975,J01GB01,drug_exposure_administration
2976,EASF011,procedure_occurrence
2977,N972,condition_occurrence
2978,ZZML002,procedure_occurrence
2979,K721,condition_occurrence
2980,H020,condition_occurrence
2981,R008,condition_occurrence
2982,M0699,condition_occurrence
2983,QZFA036,procedure_occurrence
2984,ZZQX181,procedure_occurrence
2985,J01AA08,drug_exposure_administration
2986,HFQX005,procedure_occurrence
2987,K631,condition_occurrence
2988,S818,condition_occurrence
2989,LAQK001,procedure_occurrence
2990,R942,condition_occurrence
2991,T455,condition_occurrence
2992,I248,condition_occurrence
2993,JJQX005,procedure_occurrence
2994,T821,condition_occurrence
2995,E049,condition_occurrence
2996,O343,condition_occurrence
2997,I400,condition_occurrence
2998,K630,condition_occurrence
2999,H538,condition_occurrence
3000,DGLF001,procedure_occurrence
3001,L408,condition_occurrence
3002,HHCC007,procedure_occurrence
3003,E100,condition_occurrence
3004,F142,condition_occurrence
3005,NCCA016,procedure_occurrence
3006,Z968,condition_occurrence
3007,F1001,condition_occurrence
3008,I800,condition_occurrence
3009,EEPF001,procedure_occurrence
3010,JAFC003,procedure_occurrence
3011,G931,condition_occurrence
3012,GLJ+199,procedure_occurrence
3013,HHFA006,procedure_occurrence
3014,EECA001,procedure_occurrence
3015,M7967,condition_occurrence
3016,GEJE003,procedure_occurrence
3017,C773,condition_occurrence
3018,C03DA02,drug_exposure_administration
3019,BGMA002,procedure_occurrence
3020,EBFA009,procedure_occurrence
3021,N813,condition_occurrence
3022,E6690,condition_occurrence
3023,KAFA001,procedure_occurrence
3024,QZFA023,procedure_occurrence
3025,HKPA005,procedure_occurrence
3026,ANQ+095,procedure_occurrence
3027,ZZQX192,procedure_occurrence
3028,F909,condition_occurrence
3029,G030,condition_occurrence
3030,S411,condition_occurrence
3031,Z954,condition_occurrence
3032,D735,condition_occurrence
3033,DHLF001,procedure_occurrence
3034,MEEP002,procedure_occurrence
3035,BJQP005,procedure_occurrence
3036,S819,condition_occurrence
3037,N948,condition_occurrence
3038,HPQX005,procedure_occurrence
3039,O730,condition_occurrence
3040,QEFA001,procedure_occurrence
3041,R688,condition_occurrence
3042,ZZQL020,procedure_occurrence
3043,T825,condition_occurrence
3044,BEHB001,procedure_occurrence
3045,N736,condition_occurrence
3046,Z4788,condition_occurrence
3047,AAQP006,procedure_occurrence
3048,MFEP002,procedure_occurrence
3049,EDSF006,procedure_occurrence
3050,EDSF014,procedure_occurrence
3051,EPLF004,procedure_occurrence
3052,R03BB07,drug_exposure_administration
3053,NJAA001,procedure_occurrence
3054,R03AL03,drug_exposure_administration
3055,HGCC026,procedure_occurrence
3056,G111,condition_occurrence
3057,ANQP004,procedure_occurrence
3058,N484,condition_occurrence
3059,C931,condition_occurrence
3060,L04AC03,drug_exposure_administration
3061,AHLB015,procedure_occurrence
3062,M0006,condition_occurrence
3063,E41,condition_occurrence
3064,EZQM002,procedure_occurrence
3065,O994,condition_occurrence
3066,GLQD004,procedure_occurrence
3067,NJPA025,procedure_occurrence
3068,JACH001,procedure_occurrence
3069,QEQK001,procedure_occurrence
3070,U83711,condition_occurrence
3071,S2701,condition_occurrence
3072,JQQM002,procedure_occurrence
3073,MEMA005,procedure_occurrence
3074,GGHB001,procedure_occurrence
3075,M5450,condition_occurrence
3076,GFFA017,procedure_occurrence
3077,NBGA006,procedure_occurrence
3078,AAFA001,procedure_occurrence
3079,M009,condition_occurrence
3080,NZFA007,procedure_occurrence
3081,JMPA005,procedure_occurrence
3082,Z433,condition_occurrence
3083,Y832,condition_occurrence
3084,F013,condition_occurrence
3085,G300,condition_occurrence
3086,NJEA006,procedure_occurrence
3087,K291,condition_occurrence
3088,L01EB04,drug_exposure_administration
3089,M9933,condition_occurrence
3090,H250,condition_occurrence
3091,NBCA007,procedure_occurrence
3092,S01BC04,drug_exposure_administration
3093,C440,condition_occurrence
3094,LBPA002,procedure_occurrence
3095,G500,condition_occurrence
3096,E6625,condition_occurrence
3097,ZFM+298,procedure_occurrence
3098,G463,condition_occurrence
3099,I358,condition_occurrence
3100,GLBP002,procedure_occurrence
3101,N459,condition_occurrence
3102,R093,condition_occurrence
3103,I898,condition_occurrence
3104,DBKA002,procedure_occurrence
3105,C788,condition_occurrence
3106,F01932,condition_occurrence
3107,E550,condition_occurrence
3108,ZFR+137,procedure_occurrence
3109,M966,condition_occurrence
3110,A01AB11,drug_exposure_administration
3111,C09BA02,drug_exposure_administration
3112,HLNM001,procedure_occurrence
3113,K317,condition_occurrence
3114,LHCA010,procedure_occurrence
3115,R011,condition_occurrence
3116,G950,condition_occurrence
3117,S01AX07,drug_exposure_administration
3118,R21,condition_occurrence
3119,GLKP001,procedure_occurrence
3120,DBMA011,procedure_occurrence
3121,X640,condition_occurrence
3122,GELF001,procedure_occurrence
3123,S019,condition_occurrence
3124,F338,condition_occurrence
3125,Z8712,condition_occurrence
3126,A11AA03,drug_exposure_administration
3127,D729,condition_occurrence
3128,ANQ+111,procedure_occurrence
3129,HLFC003,procedure_occurrence
3130,S701,condition_occurrence
3131,G910,condition_occurrence
3132,Z803,condition_occurrence
3133,Y834,condition_occurrence
3134,J01XD03,drug_exposure_administration
3135,H258,condition_occurrence
3136,EQQP009,procedure_occurrence
3137,F323,condition_occurrence
3138,O993,condition_occurrence
3139,D66,condition_occurrence
3140,K220,condition_occurrence
3141,LGQK001,procedure_occurrence
3142,R030,condition_occurrence
3143,ZZQX029,procedure_occurrence
3144,E561,condition_occurrence
3145,S068,condition_occurrence
3146,V892,condition_occurrence
3147,QZJB002,procedure_occurrence
3148,N202,condition_occurrence
3149,T652,condition_occurrence
3150,F229,condition_occurrence
3151,Z999,condition_occurrence
3152,M797,condition_occurrence
3153,S4280,condition_occurrence
3154,E6697,condition_occurrence
3155,ZZQN001,procedure_occurrence
3156,R478,condition_occurrence
3157,EBGA001,procedure_occurrence
3158,DDQH013,procedure_occurrence
3159,QAJA006,procedure_occurrence
3160,M8005,condition_occurrence
3161,K259,condition_occurrence
3162,N02AF02,drug_exposure_administration
3163,K123,condition_occurrence
3164,Z005,condition_occurrence
3165,Z5180,condition_occurrence
3166,M419,condition_occurrence
3167,M8705,condition_occurrence
3168,K668,condition_occurrence
3169,R12,condition_occurrence
3170,ELQM001,procedure_occurrence
3171,JKFA005,procedure_occurrence
3172,HGQD002,procedure_occurrence
3173,GLQP015,procedure_occurrence
3174,L04AB02,drug_exposure_administration
3175,K420,condition_occurrence
3176,C186,condition_occurrence
3177,ZZR+227,procedure_occurrence
3178,J171,condition_occurrence
3179,T68+0,condition_occurrence
3180,DEMP001,procedure_occurrence
3181,AHQB025,procedure_occurrence
3182,C712,condition_occurrence
3183,H05AA02,drug_exposure_administration
3184,M167,condition_occurrence
3185,S01BC01,drug_exposure_administration
3186,J05AG03,drug_exposure_administration
3187,HLQX005,procedure_occurrence
3188,JCGE001,procedure_occurrence
3189,B953,condition_occurrence
3190,B377,condition_occurrence
3191,GFFC005,procedure_occurrence
3192,Z089,condition_occurrence
3193,M8210,condition_occurrence
3194,R453,condition_occurrence
3195,NFKA006,procedure_occurrence
3196,NBCA001,procedure_occurrence
3197,S2720,condition_occurrence
3198,JEPE002,procedure_occurrence
3199,T846,condition_occurrence
3200,BDMA006,procedure_occurrence
3201,G04BE03,drug_exposure_administration
3202,NEKA003,procedure_occurrence
3203,F439,condition_occurrence
3204,KCMA001,procedure_occurrence
3205,I1109,condition_occurrence
3206,H01AA02,drug_exposure_administration
3207,O031,condition_occurrence
3208,CBFA002,procedure_occurrence
3209,HFMC008,procedure_occurrence
3210,AZQ+164,procedure_occurrence
3211,ZFR+111,procedure_occurrence
3212,K403,condition_occurrence
3213,S202,condition_occurrence
3214,NCPA015,procedure_occurrence
3215,HJQX004,procedure_occurrence
3216,D125,condition_occurrence
3217,H200,condition_occurrence
3218,F1003,condition_occurrence
3219,E639,condition_occurrence
3220,K070,condition_occurrence
3221,S0680,condition_occurrence
3222,B99+1,condition_occurrence
3223,B24+0,condition_occurrence
3224,ZCJA004,procedure_occurrence
3225,S9230,condition_occurrence
3226,U0715,condition_occurrence
3227,G439,condition_occurrence
3228,NFQK004,procedure_occurrence
3229,LJQK001,procedure_occurrence
3230,NFKA002,procedure_occurrence
3231,R01AD11,drug_exposure_administration
3232,LBCA001,procedure_occurrence
3233,E834,condition_occurrence
3234,Z354,condition_occurrence
3235,ABJA005,procedure_occurrence
3236,I719,condition_occurrence
3237,D45,condition_occurrence
3238,A403,condition_occurrence
3239,L032,condition_occurrence
3240,D689,condition_occurrence
3241,PCQ+163,procedure_occurrence
3242,F112,condition_occurrence
3243,N02CC03,drug_exposure_administration
3244,T826,condition_occurrence
3245,T510,condition_occurrence
3246,HDQE001,procedure_occurrence
3247,G231,condition_occurrence
3248,F00011,condition_occurrence
3249,Z5968,condition_occurrence
3250,F019,condition_occurrence
3251,E6627,condition_occurrence
3252,F1020,condition_occurrence
3253,PZMP001,procedure_occurrence
3254,ZZML001,procedure_occurrence
3255,N136,condition_occurrence
3256,M112,condition_occurrence
3257,LDCA013,procedure_occurrence
3258,I616,condition_occurrence
3259,EBQH006,procedure_occurrence
3260,S835,condition_occurrence
3261,S0640,condition_occurrence
3262,T889,condition_occurrence
3263,M8199,condition_occurrence
3264,HPPA002,procedure_occurrence
3265,R190,condition_occurrence
3266,PCCA002,procedure_occurrence
3267,F002,condition_occurrence
3268,F1040,condition_occurrence
3269,FCFA008,procedure_occurrence
3270,B179,condition_occurrence
3271,T831,condition_occurrence
3272,KGQL003,procedure_occurrence
3273,K316,condition_occurrence
3274,HHFA011,procedure_occurrence
3275,Z351,condition_occurrence
3276,HQR+293,procedure_occurrence
3277,I809,condition_occurrence
3278,EECA009,procedure_occurrence
3279,ADQP003,procedure_occurrence
3280,C851,condition_occurrence
3281,U099,condition_occurrence
3282,Z9150,condition_occurrence
3283,R278,condition_occurrence
3284,MDCA011,procedure_occurrence
3285,K028,condition_occurrence
3286,GLLD018,procedure_occurrence
3287,E282,condition_occurrence
3288,HPPC003,procedure_occurrence
3289,H160,condition_occurrence
3290,HSQ+002,procedure_occurrence
3291,D136,condition_occurrence
3292,C01DX08,drug_exposure_administration
3293,F1225,condition_occurrence
3294,T782,condition_occurrence
3295,H03BA02,drug_exposure_administration
3296,H541,condition_occurrence
3297,M311,condition_occurrence
3298,AHPA028,procedure_occurrence
3299,FDHB001,procedure_occurrence
3300,J01XA02,drug_exposure_administration
3301,QZMA007,procedure_occurrence
3302,JCNM002,procedure_occurrence
3303,M4004,condition_occurrence
3304,QZJA009,procedure_occurrence
3305,N130,condition_occurrence
3306,S510,condition_occurrence
3307,J9610,condition_occurrence
3308,N990,condition_occurrence
3309,G518,condition_occurrence
3310,M8697,condition_occurrence
3311,D24,condition_occurrence
3312,S311,condition_occurrence
3313,K717,condition_occurrence
3314,NGMP002,procedure_occurrence
3315,J969,condition_occurrence
3316,ANR+153,procedure_occurrence
3317,B978,condition_occurrence
3318,C07AA12,drug_exposure_administration
3319,G441,condition_occurrence
3320,DAHF001,procedure_occurrence
3321,ELQH001,procedure_occurrence
3322,D391,condition_occurrence
3323,I061,condition_occurrence
3324,CDQP012,procedure_occurrence
3325,C155,condition_occurrence
3326,H259,condition_occurrence
3327,S000,condition_occurrence
3328,S1210,condition_occurrence
3329,U909,condition_occurrence
3330,NFFC004,procedure_occurrence
3331,D692,condition_occurrence
3332,Z228,condition_occurrence
3333,ALT+044,procedure_occurrence
3334,I491,condition_occurrence
3335,D573,condition_occurrence
3336,LHQH006,procedure_occurrence
3337,Z560,condition_occurrence
3338,B01AB06,drug_exposure_administration
3339,J108,condition_occurrence
3340,K010,condition_occurrence
3341,L853,condition_occurrence
3342,S801,condition_occurrence
3343,Z33,condition_occurrence
3344,AZR+199,procedure_occurrence
3345,K598,condition_occurrence
3346,LHMH002,procedure_occurrence
3347,F920,condition_occurrence
3348,KDQM001,procedure_occurrence
3349,G049,condition_occurrence
3350,K521,condition_occurrence
3351,N040,condition_occurrence
3352,M5417,condition_occurrence
3353,D513,condition_occurrence
3354,Z8509,condition_occurrence
3355,I776,condition_occurrence
3356,U83701,condition_occurrence
3357,G474,condition_occurrence
3358,F711,condition_occurrence
3359,NZLH002,procedure_occurrence
3360,O351,condition_occurrence
3361,NAGA003,procedure_occurrence
3362,V03AC02,drug_exposure_administration
3363,R579,condition_occurrence
3364,EQQF003,procedure_occurrence
3365,G03FA14,drug_exposure_administration
3366,S7280,condition_occurrence
3367,LBPA013,procedure_occurrence
3368,Z86001,condition_occurrence
3369,AKR+074,procedure_occurrence
3370,ZZQX170,procedure_occurrence
3371,Z633,condition_occurrence
3372,K047,condition_occurrence
3373,DDQJ001,procedure_occurrence
3374,E568,condition_occurrence
3375,W014,condition_occurrence
3376,JKQX004,procedure_occurrence
3377,ZDMP001,procedure_occurrence
3378,L01XE01,drug_exposure_administration
3379,Q613,condition_occurrence
3380,NCCA005,procedure_occurrence
3381,J07CA02,drug_exposure_administration
3382,FCFA020,procedure_occurrence
3383,EGSF002,procedure_occurrence
3384,NCCA002,procedure_occurrence
3385,O995,condition_occurrence
3386,M190,condition_occurrence
3387,ZCQJ005,procedure_occurrence
3388,G472,condition_occurrence
3389,HGFA007,procedure_occurrence
3390,NBFA005,procedure_occurrence
3391,D486,condition_occurrence
3392,Z991+0,condition_occurrence
3393,G09,condition_occurrence
3394,ZZLP012,procedure_occurrence
3395,HNQX006,procedure_occurrence
3396,AGMA001,procedure_occurrence
3397,FCFA029,procedure_occurrence
3398,EQQJ001,procedure_occurrence
3399,N809,condition_occurrence
3400,FCFA011,procedure_occurrence
3401,AHLB012,procedure_occurrence
3402,I629,condition_occurrence
3403,LFKA001,procedure_occurrence
3404,R933,condition_occurrence
3405,EEJF001,procedure_occurrence
3406,C02KX01,drug_exposure_administration
3407,N939,condition_occurrence
3408,DDAF010,procedure_occurrence
3409,H182,condition_occurrence
3410,NZJB001,procedure_occurrence
3411,S2220,condition_occurrence
3412,Z857,condition_occurrence
3413,O0491,condition_occurrence
3414,HBSD001,procedure_occurrence
3415,Z630,condition_occurrence
3416,AHRP001,procedure_occurrence
3417,C252,condition_occurrence
3418,NZFA002,procedure_occurrence
3419,N950,condition_occurrence
3420,I831,condition_occurrence
3421,DHSF001,procedure_occurrence
3422,DEKA001,procedure_occurrence
3423,F28,condition_occurrence
3424,ZZQ+062,procedure_occurrence
3425,HMQX005,procedure_occurrence
3426,B232,condition_occurrence
3427,S0620,condition_occurrence
3428,N03AF04,drug_exposure_administration
3429,O984,condition_occurrence
3430,S390,condition_occurrence
3431,C549,condition_occurrence
3432,E807,condition_occurrence
3433,FCFA006,procedure_occurrence
3434,HCQX004,procedure_occurrence
3435,F513,condition_occurrence
3436,EQGA001,procedure_occurrence
3437,E755,condition_occurrence
3438,I971,condition_occurrence
3439,PEM+264,procedure_occurrence
3440,ZCQC001,procedure_occurrence
3441,N319,condition_occurrence
3442,L01EF01,drug_exposure_administration
3443,Y453,condition_occurrence
3444,ZBQC002,procedure_occurrence
3445,M328,condition_occurrence
3446,O864,condition_occurrence
3447,M8955,condition_occurrence
3448,HGPA004,procedure_occurrence
3449,JPHB002,procedure_occurrence
3450,N280,condition_occurrence
3451,LLMC004,procedure_occurrence
3452,B488,condition_occurrence
3453,F316,condition_occurrence
3454,A499,condition_occurrence
3455,Z988,condition_occurrence
3456,CBMA009,procedure_occurrence
3457,ZZR+026,procedure_occurrence
3458,E6626,condition_occurrence
3459,G430,condition_occurrence
3460,H350,condition_occurrence
3461,ZCQM004,procedure_occurrence
3462,Z910,condition_occurrence
3463,A408,condition_occurrence
3464,F314,condition_occurrence
3465,QBFA003,procedure_occurrence
3466,HJDC001,procedure_occurrence
3467,F00202,condition_occurrence
3468,H024,condition_occurrence
3469,Z85802,condition_occurrence
3470,AHPC001,procedure_occurrence
3471,PEM+112,procedure_occurrence
3472,E8351,condition_occurrence
3473,LCJA003,procedure_occurrence
